id,subject_user,recommendation_time,clicked_user,click_time
222,30afe271b5a3eedb24cf18fbbd27e55c,"13:21 24 Apr 2018",,
223,30afe271b5a3eedb24cf18fbbd27e55c,"13:22 24 Apr 2018",,
225,3cac40ce4875d335f8d701062327c9ee,"14:09 24 Apr 2018",,
226,3cac40ce4875d335f8d701062327c9ee,"14:10 24 Apr 2018",,
227,81440d14ed5e2a76baf9066b3fa784df,"14:46 24 Apr 2018",,
228,11d0c7a7d4b3b76de6e9deb8521beb59,"15:41 24 Apr 2018",,
229,d15bbfea1c146980f9d9be33a91156b8,"16:02 24 Apr 2018",,
230,d771555176f1d898b23919132cd9e507,"16:34 24 Apr 2018",,
231,950c8148b4c7703590bbe92d54ca1ef7,"17:12 24 Apr 2018",,
232,2f7d4172c98e14504f37635a6f289176,"18:58 24 Apr 2018",,
233,2f7d4172c98e14504f37635a6f289176,"18:59 24 Apr 2018",,
236,2f7d4172c98e14504f37635a6f289176,"19:01 24 Apr 2018",,
237,733a6231ba8e5af15ed0885fe6969260,"19:19 24 Apr 2018",,
238,733a6231ba8e5af15ed0885fe6969260,"19:22 24 Apr 2018",,
239,48480e93940b569ea10d959efdc43930,"21:37 24 Apr 2018",,
240,48480e93940b569ea10d959efdc43930,"21:39 24 Apr 2018",,
241,48480e93940b569ea10d959efdc43930,"21:40 24 Apr 2018",,
242,c0b6791c297c8850e2051f32e27c23d4,"22:13 24 Apr 2018",,
243,dcd45c14306831e754325813f9e64257,"22:47 24 Apr 2018",,
244,dcd45c14306831e754325813f9e64257,"22:49 24 Apr 2018",,
245,dcd45c14306831e754325813f9e64257,"22:49 24 Apr 2018",,
246,dcd45c14306831e754325813f9e64257,"22:49 24 Apr 2018",,
247,950c8148b4c7703590bbe92d54ca1ef7,"23:10 24 Apr 2018",,
248,950c8148b4c7703590bbe92d54ca1ef7,"23:10 24 Apr 2018",,
249,b301c24c0d1b18ae44d2c892a6e1cd10,"23:35 24 Apr 2018",,
250,c0b6791c297c8850e2051f32e27c23d4,"23:58 24 Apr 2018",,
251,158e7c011669ac02bff0180fe67e4e28,"0:40 25 Apr 2018",,
252,158e7c011669ac02bff0180fe67e4e28,"0:41 25 Apr 2018",,
253,950c8148b4c7703590bbe92d54ca1ef7,"4:13 25 Apr 2018",,
254,950c8148b4c7703590bbe92d54ca1ef7,"8:13 25 Apr 2018",,
255,70ba24b841c66eafb918f9912c62209b,"8:49 25 Apr 2018",,
256,3cac40ce4875d335f8d701062327c9ee,"8:50 25 Apr 2018",,
257,3cac40ce4875d335f8d701062327c9ee,"8:52 25 Apr 2018",,
258,9b6d8b82f115283463e74db813f27c84,"8:54 25 Apr 2018",,
259,9b6d8b82f115283463e74db813f27c84,"8:55 25 Apr 2018",,
260,9b6d8b82f115283463e74db813f27c84,"8:55 25 Apr 2018",,
261,3cac40ce4875d335f8d701062327c9ee,"8:56 25 Apr 2018",,
262,12b5295995afe310d3b00091209f0692,"9:15 25 Apr 2018",,
263,12b5295995afe310d3b00091209f0692,"9:19 25 Apr 2018",,
264,950c8148b4c7703590bbe92d54ca1ef7,"10:32 25 Apr 2018",,
265,ca87d5b32934d124f46ab844076be2b9,"11:03 25 Apr 2018",,
266,950c8148b4c7703590bbe92d54ca1ef7,"11:23 25 Apr 2018",,
267,60838504d0dcdab808da33f453c5ad83,"12:09 25 Apr 2018",,
268,60838504d0dcdab808da33f453c5ad83,"12:13 25 Apr 2018",,
269,3cac40ce4875d335f8d701062327c9ee,"12:25 25 Apr 2018",,
270,b79d8ff5986e38440ab5cc6c25b09eba,"12:33 25 Apr 2018",,
271,b79d8ff5986e38440ab5cc6c25b09eba,"12:34 25 Apr 2018",,
272,b79d8ff5986e38440ab5cc6c25b09eba,"12:36 25 Apr 2018",,
273,b79d8ff5986e38440ab5cc6c25b09eba,"12:45 25 Apr 2018",,
274,7a847006c7d0e4cb0d7d6b6fb8e888ac,"12:46 25 Apr 2018",,
275,e1f37c2e7f3044a84cb43220e268d22c,"12:51 25 Apr 2018",,
276,e1f37c2e7f3044a84cb43220e268d22c,"12:53 25 Apr 2018",,
277,dae0906542c2109638d3f2341b027bcb,"12:54 25 Apr 2018",,
278,240b1dcfaeece297ab8763115739f310,"13:13 25 Apr 2018",,
279,17609687884e24893f4902d8af2a41e2,"13:52 25 Apr 2018",,
280,dae0906542c2109638d3f2341b027bcb,"14:22 25 Apr 2018",,
281,c3a042c666a0ebc19ab6f4a19e590380,"15:50 25 Apr 2018",,
282,30d1c59b35e8556b5b3b3b673fca9754,"15:51 25 Apr 2018",,
283,731d4423fc933d11ca64cb6d73824eab,"16:19 25 Apr 2018",,
284,731d4423fc933d11ca64cb6d73824eab,"16:23 25 Apr 2018",,
285,950c8148b4c7703590bbe92d54ca1ef7,"16:51 25 Apr 2018",,
286,950c8148b4c7703590bbe92d54ca1ef7,"19:00 25 Apr 2018",,
287,0ba3b401737934b2038a8d7e7120cb81,"19:40 25 Apr 2018",,
288,0ba3b401737934b2038a8d7e7120cb81,"19:41 25 Apr 2018",,
289,0ba3b401737934b2038a8d7e7120cb81,"19:41 25 Apr 2018",,
290,0ba3b401737934b2038a8d7e7120cb81,"19:42 25 Apr 2018",,
291,0ba3b401737934b2038a8d7e7120cb81,"19:43 25 Apr 2018",,
292,0ba3b401737934b2038a8d7e7120cb81,"19:43 25 Apr 2018",,
293,950c8148b4c7703590bbe92d54ca1ef7,"21:58 25 Apr 2018",,
294,812ec4f4cb0b74bfa60b21db6638cde4,"22:30 25 Apr 2018",,
295,812ec4f4cb0b74bfa60b21db6638cde4,"22:34 25 Apr 2018",,
296,812ec4f4cb0b74bfa60b21db6638cde4,"22:35 25 Apr 2018",,
297,812ec4f4cb0b74bfa60b21db6638cde4,"22:47 25 Apr 2018",,
298,85f72363183344ababa688fe2e08c024,"23:02 25 Apr 2018",,
299,ca27a45f46fa20c0add3286b39552c95,"23:23 25 Apr 2018",,
300,ca27a45f46fa20c0add3286b39552c95,"23:28 25 Apr 2018",,
301,950c8148b4c7703590bbe92d54ca1ef7,"23:34 25 Apr 2018",,
302,f3543688ccd23cd79e3f956a5c0e6eea,"5:52 26 Apr 2018",,
303,0ba3b401737934b2038a8d7e7120cb81,"7:22 26 Apr 2018",,
304,56583d860e7a57e8d464eaa7411c122f,"8:37 26 Apr 2018",,
305,ad96731f88f951768dae34e6f7fce2a1,"8:59 26 Apr 2018",,
306,ad96731f88f951768dae34e6f7fce2a1,"9:00 26 Apr 2018",,
307,d15bbfea1c146980f9d9be33a91156b8,"9:34 26 Apr 2018",,
308,82bf895551112065061c0e796503995f,"10:19 26 Apr 2018",,
309,82bf895551112065061c0e796503995f,"10:20 26 Apr 2018",,
310,82bf895551112065061c0e796503995f,"10:21 26 Apr 2018",,
311,82bf895551112065061c0e796503995f,"10:23 26 Apr 2018",,
312,82bf895551112065061c0e796503995f,"10:30 26 Apr 2018",,
313,e46f7e1dec965dbf2c95b7aaf6f52a2b,"10:51 26 Apr 2018",,
314,2a9b0576b808c8f9bd0c842a0f65ce2e,"10:58 26 Apr 2018",,
315,2a9b0576b808c8f9bd0c842a0f65ce2e,"11:01 26 Apr 2018",,
316,81440d14ed5e2a76baf9066b3fa784df,"11:31 26 Apr 2018",,
317,3cac40ce4875d335f8d701062327c9ee,"12:02 26 Apr 2018",,
318,3cac40ce4875d335f8d701062327c9ee,"12:06 26 Apr 2018",,
319,91ad2ad4ed0d0ab51e9435e5016db63c,"12:17 26 Apr 2018",,
320,91ad2ad4ed0d0ab51e9435e5016db63c,"12:18 26 Apr 2018",,
321,91ad2ad4ed0d0ab51e9435e5016db63c,"12:20 26 Apr 2018",,
322,85f72363183344ababa688fe2e08c024,"13:36 26 Apr 2018",,
323,85f72363183344ababa688fe2e08c024,"13:40 26 Apr 2018",,
324,f6b09575377adcbe889e5eb219ad9b37,"14:47 26 Apr 2018",,
325,ab920a7925a2dd9771f236412cd7babc,"17:56 26 Apr 2018",,
326,950c8148b4c7703590bbe92d54ca1ef7,"19:47 26 Apr 2018",,
327,950c8148b4c7703590bbe92d54ca1ef7,"21:06 26 Apr 2018",,
328,950c8148b4c7703590bbe92d54ca1ef7,"22:18 26 Apr 2018",,
330,9f61a6fa0ad74f729df015d2b0456694,"0:07 27 Apr 2018",,
331,9f61a6fa0ad74f729df015d2b0456694,"0:35 27 Apr 2018",,
332,3a00c602c460ce5725fc7dcd067a3359,"2:31 27 Apr 2018",,
333,bfd6644562764c20daf5d63fc6b0b44c,"4:06 27 Apr 2018",,
334,9e9891d5a11af9b2e6e978fad8f6117e,"7:42 27 Apr 2018",,
335,950c8148b4c7703590bbe92d54ca1ef7,"8:02 27 Apr 2018",,
336,9e9891d5a11af9b2e6e978fad8f6117e,"8:33 27 Apr 2018",,
337,950c8148b4c7703590bbe92d54ca1ef7,"8:37 27 Apr 2018",,
339,3cac40ce4875d335f8d701062327c9ee,"10:26 27 Apr 2018",,
341,3cac40ce4875d335f8d701062327c9ee,"10:27 27 Apr 2018",,
342,b64e596b520e86f1bd89e9f1536b6544,"10:31 27 Apr 2018",,
343,b64e596b520e86f1bd89e9f1536b6544,"10:42 27 Apr 2018",,
344,b64e596b520e86f1bd89e9f1536b6544,"10:43 27 Apr 2018",,
345,723922af0210b24b3557dd905c8df89a,"11:14 27 Apr 2018",,
346,3f1c57c5ff205ca676cfd32a51c901b3,"11:59 27 Apr 2018",,
347,3f1c57c5ff205ca676cfd32a51c901b3,"12:00 27 Apr 2018",,
348,3f1c57c5ff205ca676cfd32a51c901b3,"12:04 27 Apr 2018",,
349,5d7ebca4616338ec94b0c0e29547684d,"12:45 27 Apr 2018",,
350,5d7ebca4616338ec94b0c0e29547684d,"12:46 27 Apr 2018",,
351,e46f7e1dec965dbf2c95b7aaf6f52a2b,"13:28 27 Apr 2018",,
352,79caee65de0ff4ff5f19cdbf619f5ea5,"15:12 27 Apr 2018",,
353,79caee65de0ff4ff5f19cdbf619f5ea5,"15:12 27 Apr 2018",,
354,b58ab58889013c368cb34150b7e6dbc2,"15:42 27 Apr 2018",,
355,d9a56971489584b61d425eca1d57d45a,"16:07 27 Apr 2018",,
356,9426c5ab1bf5a878d4ae662acf9e5fb6,"18:23 27 Apr 2018",,
357,a679fcc66ec2dfc3884279817580dda8,"19:32 27 Apr 2018",,
358,bfd6644562764c20daf5d63fc6b0b44c,"19:33 27 Apr 2018",,
359,bfd6644562764c20daf5d63fc6b0b44c,"19:34 27 Apr 2018",,
360,a679fcc66ec2dfc3884279817580dda8,"19:37 27 Apr 2018",,
361,a679fcc66ec2dfc3884279817580dda8,"19:40 27 Apr 2018",,
362,950c8148b4c7703590bbe92d54ca1ef7,"20:04 27 Apr 2018",,
363,950c8148b4c7703590bbe92d54ca1ef7,"20:12 27 Apr 2018",,
364,2d5bc311c9ba692f182fdc2f6f144644,"22:09 27 Apr 2018",,
365,2d5bc311c9ba692f182fdc2f6f144644,"22:11 27 Apr 2018",,
366,2d5bc311c9ba692f182fdc2f6f144644,"22:11 27 Apr 2018",,
367,2d5bc311c9ba692f182fdc2f6f144644,"22:14 27 Apr 2018",,
369,1762d8d86bd6d9be0544f7eee8c20f3e,"6:23 28 Apr 2018",,
370,ab920a7925a2dd9771f236412cd7babc,"7:07 28 Apr 2018",,
371,ab920a7925a2dd9771f236412cd7babc,"7:07 28 Apr 2018",,
372,1762d8d86bd6d9be0544f7eee8c20f3e,"7:18 28 Apr 2018",,
373,950c8148b4c7703590bbe92d54ca1ef7,"7:29 28 Apr 2018",,
374,950c8148b4c7703590bbe92d54ca1ef7,"7:29 28 Apr 2018",,
375,2428750e0791c36a4206d7696c49a191,"9:02 28 Apr 2018",,
376,950c8148b4c7703590bbe92d54ca1ef7,"9:25 28 Apr 2018",,
377,8182f75b621eaf67e853a4f6ba052663,"11:12 28 Apr 2018",,
378,2e749aa5e4f077500946db37889498ea,"11:27 28 Apr 2018",,
379,2d8f0b24408d5cee404c2e270dd282ca,"11:28 28 Apr 2018",,
380,e91d0fb67b18571d5eab2b2d3bd01d43,"11:41 28 Apr 2018",,
381,950c8148b4c7703590bbe92d54ca1ef7,"11:42 28 Apr 2018",,
382,e91d0fb67b18571d5eab2b2d3bd01d43,"11:43 28 Apr 2018",,
383,e91d0fb67b18571d5eab2b2d3bd01d43,"11:46 28 Apr 2018",,
384,e91d0fb67b18571d5eab2b2d3bd01d43,"11:50 28 Apr 2018",,
385,e91d0fb67b18571d5eab2b2d3bd01d43,"11:50 28 Apr 2018",,
386,e91d0fb67b18571d5eab2b2d3bd01d43,"11:50 28 Apr 2018",,
388,b2f1e343286e3f0191cf879d594f8b7d,"11:56 28 Apr 2018",,
389,b2f1e343286e3f0191cf879d594f8b7d,"12:13 28 Apr 2018",,
390,950c8148b4c7703590bbe92d54ca1ef7,"12:30 28 Apr 2018",,
391,950c8148b4c7703590bbe92d54ca1ef7,"12:33 28 Apr 2018",,
392,950c8148b4c7703590bbe92d54ca1ef7,"14:51 28 Apr 2018",,
393,950c8148b4c7703590bbe92d54ca1ef7,"15:51 28 Apr 2018",,
394,950c8148b4c7703590bbe92d54ca1ef7,"16:04 28 Apr 2018",,
395,f9ceb947cb6b2faa5a9de85a4d83d81b,"17:27 28 Apr 2018",,
396,f9ceb947cb6b2faa5a9de85a4d83d81b,"17:31 28 Apr 2018",,
397,950c8148b4c7703590bbe92d54ca1ef7,"17:56 28 Apr 2018",,
398,950c8148b4c7703590bbe92d54ca1ef7,"19:18 28 Apr 2018",,
399,950c8148b4c7703590bbe92d54ca1ef7,"19:48 28 Apr 2018",,
400,950c8148b4c7703590bbe92d54ca1ef7,"19:48 28 Apr 2018",,
401,950c8148b4c7703590bbe92d54ca1ef7,"19:48 28 Apr 2018",,
402,950c8148b4c7703590bbe92d54ca1ef7,"19:48 28 Apr 2018",,
403,950c8148b4c7703590bbe92d54ca1ef7,"19:55 28 Apr 2018",,
404,950c8148b4c7703590bbe92d54ca1ef7,"20:01 28 Apr 2018",,
405,950c8148b4c7703590bbe92d54ca1ef7,"20:12 28 Apr 2018",,
406,8e7a91b7fe0e4a14e2d96e76e549419e,"20:57 28 Apr 2018",,
407,950c8148b4c7703590bbe92d54ca1ef7,"21:25 28 Apr 2018",,
408,ed7faefb4e793e3429bd97d720bb2b0c,"21:48 28 Apr 2018",,
410,ed7faefb4e793e3429bd97d720bb2b0c,"21:50 28 Apr 2018",,
411,950c8148b4c7703590bbe92d54ca1ef7,"22:52 28 Apr 2018",,
412,b2f1e343286e3f0191cf879d594f8b7d,"0:36 29 Apr 2018",,
413,c0b6791c297c8850e2051f32e27c23d4,"2:59 29 Apr 2018",,
414,950c8148b4c7703590bbe92d54ca1ef7,"5:47 29 Apr 2018",,
415,950c8148b4c7703590bbe92d54ca1ef7,"6:42 29 Apr 2018",,
416,950c8148b4c7703590bbe92d54ca1ef7,"6:49 29 Apr 2018",,
417,950c8148b4c7703590bbe92d54ca1ef7,"6:51 29 Apr 2018",,
418,950c8148b4c7703590bbe92d54ca1ef7,"8:20 29 Apr 2018",,
419,79963969f3f31d65d414bfa097124b5f,"8:45 29 Apr 2018",,
420,79963969f3f31d65d414bfa097124b5f,"8:48 29 Apr 2018",,
421,e4225d6fd5f511c413a9415f8e081e59,"11:05 29 Apr 2018",,
422,e4225d6fd5f511c413a9415f8e081e59,"11:07 29 Apr 2018",,
423,950c8148b4c7703590bbe92d54ca1ef7,"11:32 29 Apr 2018",,
424,e131f58412ddf4dd5dd1285958e879d2,"11:45 29 Apr 2018",,
425,950c8148b4c7703590bbe92d54ca1ef7,"17:33 29 Apr 2018",,
426,950c8148b4c7703590bbe92d54ca1ef7,"18:34 29 Apr 2018",,
427,9bfb05185ae71f632b9259e487d3e0d5,"19:49 29 Apr 2018",,
428,9bfb05185ae71f632b9259e487d3e0d5,"19:51 29 Apr 2018",,
429,6dd3b5e3fabd902c6f1cd97bd0d769e5,"20:52 29 Apr 2018",,
430,6dd3b5e3fabd902c6f1cd97bd0d769e5,"20:58 29 Apr 2018",,
431,6dd3b5e3fabd902c6f1cd97bd0d769e5,"21:02 29 Apr 2018",,
432,6dd3b5e3fabd902c6f1cd97bd0d769e5,"21:02 29 Apr 2018",,
433,950c8148b4c7703590bbe92d54ca1ef7,"23:58 29 Apr 2018",,
434,75f8c1273c9369c253a065b3865f18f3,"0:02 30 Apr 2018",,
435,57a17350bbccc0b212b3c336caac12bb,"0:52 30 Apr 2018",,
436,57a17350bbccc0b212b3c336caac12bb,"0:56 30 Apr 2018",,
437,9aec7962591404644cdd8cc88ec6e459,"1:36 30 Apr 2018",,
438,9aec7962591404644cdd8cc88ec6e459,"1:37 30 Apr 2018",,
439,e8f6cdb6a553eaf440eeb9c37047991d,"1:41 30 Apr 2018",,
440,6d96d78bce958615e727152f995bd041,"1:52 30 Apr 2018",,
441,e8f6cdb6a553eaf440eeb9c37047991d,"1:57 30 Apr 2018",,
443,e8f6cdb6a553eaf440eeb9c37047991d,"2:01 30 Apr 2018",,
444,7296d519abcf63c5137a1391e2296e85,"2:37 30 Apr 2018",,
445,7296d519abcf63c5137a1391e2296e85,"2:38 30 Apr 2018",,
446,6f1ae29cd040fc6e7432fef38f869ec7,"3:11 30 Apr 2018",,
447,9bfb05185ae71f632b9259e487d3e0d5,"6:26 30 Apr 2018",,
448,2d6def5f06dda0ed710ff4b2d3ad2770,"8:16 30 Apr 2018",,
449,5d7ebca4616338ec94b0c0e29547684d,"8:33 30 Apr 2018",,
450,eaaf7ddd189a261280320805f2f7c2c8,"8:53 30 Apr 2018",,
451,7fda49be0e4ed3dee67be88f1ae27f73,"9:00 30 Apr 2018",,
452,7fda49be0e4ed3dee67be88f1ae27f73,"9:02 30 Apr 2018",,
453,7fda49be0e4ed3dee67be88f1ae27f73,"9:02 30 Apr 2018",,
454,7fda49be0e4ed3dee67be88f1ae27f73,"9:03 30 Apr 2018",,
455,950c8148b4c7703590bbe92d54ca1ef7,"9:03 30 Apr 2018",,
456,7fda49be0e4ed3dee67be88f1ae27f73,"9:03 30 Apr 2018",,
457,7fda49be0e4ed3dee67be88f1ae27f73,"9:03 30 Apr 2018",,
458,7fda49be0e4ed3dee67be88f1ae27f73,"9:03 30 Apr 2018",,
459,7fda49be0e4ed3dee67be88f1ae27f73,"9:05 30 Apr 2018",,
460,7fda49be0e4ed3dee67be88f1ae27f73,"9:12 30 Apr 2018",,
461,abc7f36f0ac5298b781ac0c41c9a6fa7,"9:58 30 Apr 2018",,
462,abc7f36f0ac5298b781ac0c41c9a6fa7,"10:04 30 Apr 2018",,
463,abc7f36f0ac5298b781ac0c41c9a6fa7,"10:10 30 Apr 2018",,
464,67269310dd312ccc0ba8822475338391,"10:13 30 Apr 2018",,
465,950c8148b4c7703590bbe92d54ca1ef7,"10:55 30 Apr 2018",,
467,3cac40ce4875d335f8d701062327c9ee,"11:21 30 Apr 2018",,
469,3cac40ce4875d335f8d701062327c9ee,"11:22 30 Apr 2018",,
470,950c8148b4c7703590bbe92d54ca1ef7,"11:44 30 Apr 2018",,
471,950c8148b4c7703590bbe92d54ca1ef7,"11:44 30 Apr 2018",,
472,3cac40ce4875d335f8d701062327c9ee,"12:17 30 Apr 2018",,
473,f3abe9d7049d18069274d7808aecbfe1,"12:21 30 Apr 2018",,
474,950c8148b4c7703590bbe92d54ca1ef7,"12:28 30 Apr 2018",,
477,3cac40ce4875d335f8d701062327c9ee,"12:46 30 Apr 2018",,
478,3cac40ce4875d335f8d701062327c9ee,"12:47 30 Apr 2018",,
479,f3abe9d7049d18069274d7808aecbfe1,"13:50 30 Apr 2018",,
480,e76057eacc33ff0c5fd71415a4ff7847,"13:52 30 Apr 2018",,
481,f3abe9d7049d18069274d7808aecbfe1,"13:54 30 Apr 2018",,
483,703459d5a6b9ac1882cedb227f766e51,"14:05 30 Apr 2018",,
484,dbc63369d27ee41a9254ab59a74ddf02,"14:14 30 Apr 2018",,
485,703459d5a6b9ac1882cedb227f766e51,"14:21 30 Apr 2018",,
486,3cac40ce4875d335f8d701062327c9ee,"14:28 30 Apr 2018",,
487,703459d5a6b9ac1882cedb227f766e51,"14:31 30 Apr 2018",,
488,e573d79fbd3e980e5ea43dc3c40c3e4a,"14:31 30 Apr 2018",,
489,e573d79fbd3e980e5ea43dc3c40c3e4a,"14:42 30 Apr 2018",,
490,fde17a668cef5b7cd51cab1cc95fdc57,"15:37 30 Apr 2018",,
491,2f7d4172c98e14504f37635a6f289176,"15:48 30 Apr 2018",,
492,38efe042d71f8e3073c3d36826562b35,"15:56 30 Apr 2018",,
494,d975cbfe8133f1d3b4e7435b32fe349a,"16:14 30 Apr 2018",,
495,950c8148b4c7703590bbe92d54ca1ef7,"16:15 30 Apr 2018",,
496,950c8148b4c7703590bbe92d54ca1ef7,"16:16 30 Apr 2018",,
497,d975cbfe8133f1d3b4e7435b32fe349a,"16:17 30 Apr 2018",,
499,75cdb940413079b3da0a17ca67876792,"16:22 30 Apr 2018",,
502,2d8f0b24408d5cee404c2e270dd282ca,"16:24 30 Apr 2018",,
503,2d8f0b24408d5cee404c2e270dd282ca,"16:25 30 Apr 2018",,
504,38efe042d71f8e3073c3d36826562b35,"16:27 30 Apr 2018",,
505,75cdb940413079b3da0a17ca67876792,"16:33 30 Apr 2018",,
506,75cdb940413079b3da0a17ca67876792,"16:33 30 Apr 2018",,
507,75cdb940413079b3da0a17ca67876792,"16:33 30 Apr 2018",,
508,75cdb940413079b3da0a17ca67876792,"16:34 30 Apr 2018",,
509,75cdb940413079b3da0a17ca67876792,"16:36 30 Apr 2018",,
510,950c8148b4c7703590bbe92d54ca1ef7,"17:37 30 Apr 2018",,
511,950c8148b4c7703590bbe92d54ca1ef7,"18:36 30 Apr 2018",,
512,ab920a7925a2dd9771f236412cd7babc,"19:26 30 Apr 2018",,
513,950c8148b4c7703590bbe92d54ca1ef7,"20:31 30 Apr 2018",,
514,950c8148b4c7703590bbe92d54ca1ef7,"22:13 30 Apr 2018",,
515,950c8148b4c7703590bbe92d54ca1ef7,"22:23 30 Apr 2018",,
516,bc3e020a4a2673c05eede3450d40af3d,"22:30 30 Apr 2018",,
517,bc3e020a4a2673c05eede3450d40af3d,"22:34 30 Apr 2018",,
518,bc3e020a4a2673c05eede3450d40af3d,"22:57 30 Apr 2018",,
519,bc3e020a4a2673c05eede3450d40af3d,"22:57 30 Apr 2018",,
520,bc3e020a4a2673c05eede3450d40af3d,"23:10 30 Apr 2018",,
521,bc3e020a4a2673c05eede3450d40af3d,"23:27 30 Apr 2018",,
522,bc3e020a4a2673c05eede3450d40af3d,"23:40 30 Apr 2018",,
523,75cdb940413079b3da0a17ca67876792,"0:29 1 May 2018",,
524,75cdb940413079b3da0a17ca67876792,"0:29 1 May 2018",,
525,97f2241facdfb07e22651535caceca34,"8:36 1 May 2018",,
526,97f2241facdfb07e22651535caceca34,"8:37 1 May 2018",,
527,c926acf1125441bb070049f093468357,"8:51 1 May 2018",,
528,950c8148b4c7703590bbe92d54ca1ef7,"9:33 1 May 2018",,
529,950c8148b4c7703590bbe92d54ca1ef7,"11:35 1 May 2018",,
530,f44942350a1a59285520eb920deff9a8,"11:41 1 May 2018",,
531,65b396e8b250bc8497a26e24540fd3d3,"13:01 1 May 2018",,
532,950c8148b4c7703590bbe92d54ca1ef7,"13:02 1 May 2018",,
533,950c8148b4c7703590bbe92d54ca1ef7,"18:54 1 May 2018",,
534,950c8148b4c7703590bbe92d54ca1ef7,"19:23 1 May 2018",,
535,bc3e020a4a2673c05eede3450d40af3d,"19:49 1 May 2018",,
536,cd47f9491a4eb6a4e049ae4a9eceee4d,"20:05 1 May 2018",,
537,cd47f9491a4eb6a4e049ae4a9eceee4d,"20:08 1 May 2018",,
538,c04936955a1deba9b1830d421319cc3f,"21:14 1 May 2018",,
539,c04936955a1deba9b1830d421319cc3f,"21:15 1 May 2018",,
540,97f2241facdfb07e22651535caceca34,"8:32 2 May 2018",,
541,950c8148b4c7703590bbe92d54ca1ef7,"8:56 2 May 2018",,
542,950c8148b4c7703590bbe92d54ca1ef7,"9:15 2 May 2018",,
543,7f57b95349993d01a3d6f9e84f99ce44,"9:24 2 May 2018",,
544,7f57b95349993d01a3d6f9e84f99ce44,"9:27 2 May 2018",,
545,e7cc93cd14c7b34662b4b15973334538,"10:17 2 May 2018",,
546,e7cc93cd14c7b34662b4b15973334538,"10:18 2 May 2018",,
547,e7cc93cd14c7b34662b4b15973334538,"10:18 2 May 2018",,
548,eaaf7ddd189a261280320805f2f7c2c8,"10:32 2 May 2018",,
549,e7cc93cd14c7b34662b4b15973334538,"11:10 2 May 2018",,
550,e7cc93cd14c7b34662b4b15973334538,"11:13 2 May 2018",,
551,7672ee94ef77ff969d982044ccb7ef83,"11:52 2 May 2018",,
552,4dd0468dea41745d75e1fc990ad68896,"15:45 2 May 2018",,
553,3cac40ce4875d335f8d701062327c9ee,"16:25 2 May 2018",,
554,3cac40ce4875d335f8d701062327c9ee,"16:25 2 May 2018",,
555,7cd435ccf2f9dad7b258ddc4fd30905d,"16:44 2 May 2018",,
556,fcd3bb897166bf2d2192f28a14129458,"17:10 2 May 2018",,
557,fcd3bb897166bf2d2192f28a14129458,"17:14 2 May 2018",,
558,f47834dcc68745b8e531efd39675b717,"18:23 2 May 2018",,
559,b64e596b520e86f1bd89e9f1536b6544,"18:25 2 May 2018",,
560,b64e596b520e86f1bd89e9f1536b6544,"18:25 2 May 2018",,
561,950c8148b4c7703590bbe92d54ca1ef7,"18:34 2 May 2018",,
562,375ddeed1d2fbcfeda15d6f6dc53237c,"19:05 2 May 2018",,
563,375ddeed1d2fbcfeda15d6f6dc53237c,"19:06 2 May 2018",,
564,375ddeed1d2fbcfeda15d6f6dc53237c,"19:08 2 May 2018",,
565,950c8148b4c7703590bbe92d54ca1ef7,"22:02 2 May 2018",,
566,bc3e020a4a2673c05eede3450d40af3d,"0:19 3 May 2018",,
567,fd6631ca09b0d31de9bdc40fb915bead,"6:55 3 May 2018",,
568,38de8bf582ebeaa56dfc8567d66e413e,"8:07 3 May 2018",,
569,1fab6a6034096cf2d1beb5606a9baa23,"9:08 3 May 2018",,
570,1f6d9fa1eaed485a306e921e7d3412ce,"9:37 3 May 2018",,
571,1f6d9fa1eaed485a306e921e7d3412ce,"9:40 3 May 2018",,
572,7c3fb05b44f1c29aecadaddc29d0ec27,"10:32 3 May 2018",,
573,7c3fb05b44f1c29aecadaddc29d0ec27,"10:33 3 May 2018",,
576,7c3fb05b44f1c29aecadaddc29d0ec27,"10:37 3 May 2018",,
577,7c3fb05b44f1c29aecadaddc29d0ec27,"10:41 3 May 2018",,
578,7c3fb05b44f1c29aecadaddc29d0ec27,"10:42 3 May 2018",,
579,9b8c08445d7b223a57492fc03990eda6,"11:27 3 May 2018",,
580,9b8c08445d7b223a57492fc03990eda6,"11:41 3 May 2018",,
581,9b8c08445d7b223a57492fc03990eda6,"11:42 3 May 2018",,
582,9b8c08445d7b223a57492fc03990eda6,"11:44 3 May 2018",,
583,2d3e928578701e28ef7ede72ed764261,"12:27 3 May 2018",,
584,2d3e928578701e28ef7ede72ed764261,"12:29 3 May 2018",,
585,abb237b06761f102666fdfbee6cde085,"16:44 3 May 2018",,
586,abb237b06761f102666fdfbee6cde085,"16:45 3 May 2018",,
587,abb237b06761f102666fdfbee6cde085,"16:46 3 May 2018",,
588,abb237b06761f102666fdfbee6cde085,"16:46 3 May 2018",,
589,abb237b06761f102666fdfbee6cde085,"16:55 3 May 2018",,
590,07aa74dde74366e70851fff3a4dce81d,"18:24 3 May 2018",,
591,07aa74dde74366e70851fff3a4dce81d,"18:30 3 May 2018",,
592,07aa74dde74366e70851fff3a4dce81d,"18:32 3 May 2018",,
593,07aa74dde74366e70851fff3a4dce81d,"18:32 3 May 2018",,
